contour_0
1016,1725
1015,1725
1007,1732
1006,1732
1005,1733
1005,1735
1003,1736
1002,1736
985,1753
985,1755
978,1761
978,1762
973,1767
973,1768
970,1772
970,1773
968,1775
968,1776
966,1778
966,1780
963,1782
963,1783
961,1786
961,1788
958,1791
958,1792
957,1793
957,1795
956,1796
956,1797
955,1798
955,1800
953,1801
953,1802
952,1803
952,1805
951,1806
951,1808
950,1810
950,1811
948,1812
948,1815
947,1816
947,1817
946,1818
946,1820
945,1821
945,1827
943,1828
943,1831
942,1832
942,1833
941,1835
941,1846
940,1847
940,1866
938,1867
938,1915
937,1916
937,2233
938,2235
938,2272
940,2273
940,2303
941,2305
941,2317
942,2318
942,2321
943,2322
943,2327
945,2328
945,2335
946,2336
946,2337
948,2340
948,2343
950,2345
950,2347
951,2348
951,2350
952,2351
952,2352
953,2353
953,2356
957,2360
957,2362
961,2366
961,2368
962,2370
962,2371
966,2375
966,2376
970,2380
970,2381
971,2382
971,2383
975,2387
975,2388
982,2396
982,2397
991,2406
991,2407
998,2415
1000,2415
1008,2423
1010,2423
1018,2432
1021,2432
1025,2436
1026,2436
1031,2441
1033,2441
1037,2445
1038,2445
1040,2446
1041,2446
1043,2448
1045,2448
1046,2450
1047,2450
1050,2452
1051,2452
1052,2453
1053,2453
1055,2455
1056,2455
1057,2456
1058,2456
1060,2457
1061,2457
1062,2458
1065,2458
1067,2461
1068,2461
1070,2462
1071,2462
1072,2463
1075,2463
1077,2466
1080,2466
1081,2467
1083,2467
1085,2468
1086,2468
1087,2470
1088,2470
1090,2471
1092,2471
1093,2472
1096,2472
1097,2473
1098,2473
1100,2475
1102,2475
1103,2476
1108,2476
1110,2477
1111,2477
1112,2478
1113,2478
1115,2480
1118,2480
1120,2481
1125,2481
1126,2482
1127,2482
1128,2483
1132,2483
1133,2485
1146,2485
1147,2486
1151,2486
1152,2487
1155,2487
1156,2488
1166,2488
1167,2490
1203,2490
1205,2491
1251,2491
1252,2490
1303,2490
1305,2488
1320,2488
1321,2487
1326,2487
1327,2486
1331,2486
1332,2485
1346,2485
1347,2483
1351,2483
1352,2482
1353,2482
1355,2481
1360,2481
1361,2480
1366,2480
1367,2478
1368,2478
1371,2476
1377,2476
1378,2475
1381,2475
1382,2473
1383,2473
1385,2472
1387,2472
1388,2471
1391,2471
1392,2470
1393,2470
1395,2468
1396,2468
1397,2467
1400,2467
1401,2466
1403,2466
1406,2463
1408,2463
1410,2462
1411,2462
1412,2461
1413,2461
1416,2458
1418,2458
1420,2457
1421,2457
1422,2456
1423,2456
1425,2455
1426,2455
1428,2452
1431,2452
1433,2450
1435,2450
1437,2447
1438,2447
1440,2446
1441,2446
1445,2442
1446,2442
1447,2441
1448,2441
1453,2436
1455,2436
1457,2433
1458,2433
1462,2430
1463,2430
1470,2423
1471,2423
1473,2421
1475,2421
1493,2402
1493,2401
1498,2396
1498,2395
1502,2391
1502,2390
1507,2385
1507,2383
1511,2380
1511,2377
1515,2373
1515,2372
1516,2371
1516,2370
1518,2367
1518,2366
1521,2363
1521,2361
1523,2358
1523,2357
1525,2356
1525,2355
1526,2353
1526,2352
1527,2351
1527,2350
1528,2348
1528,2346
1530,2345
1530,2342
1531,2341
1531,2340
1532,2338
1532,2336
1533,2335
1533,2330
1536,2327
1536,2325
1537,2323
1537,2320
1538,2318
1538,2303
1540,2302
1540,2292
1541,2291
1541,2280
1542,2278
1542,2181
1543,2180
1543,1998
1542,1997
1542,1882
1541,1881
1541,1860
1540,1858
1540,1850
1538,1848
1538,1832
1537,1831
1537,1828
1536,1827
1536,1826
1535,1825
1535,1822
1533,1821
1533,1817
1532,1816
1532,1813
1531,1812
1531,1811
1530,1810
1530,1807
1528,1806
1528,1805
1527,1803
1527,1802
1526,1801
1526,1800
1525,1798
1525,1797
1523,1796
1523,1795
1522,1793
1522,1792
1521,1791
1521,1790
1520,1788
1520,1787
1516,1783
1516,1781
1513,1778
1513,1777
1511,1775
1511,1773
1506,1768
1506,1767
1502,1763
1502,1762
1497,1757
